Item#,Price,Beginning_of_Season,Weekend,Event_Length,Morning,Branded,Color_Popularity,ConcurrentEvents,Number_Competing_Styles_in_Event,Relative_Price_of_Competing_Styles,Num_Branded_Events12,Brand_MSRP_Index,Bottoms,Tops,Dresses,Demand,,,,
2014,29.0,0,0,2,1,1,0.31,1,29,0.60,4,0.76,0,0,1,8106,,,,
2015,28.0,1,0,2,1,1,0.31,1,53,1.14,6,0.64,0,1,0,6795,,,,
2016,31.0,1,0,2,1,1,0.31,2,22,0.87,0,0.79,0,1,0,3906,,,,
2017,26.0,0,1,2,1,1,0.01,1,7,0.93,2,0.36,1,0,0,5305,,,,
2018,26.0,0,0,2,1,1,0.31,3,4,0.84,5,1.04,0,1,0,4177,,,,
2019,29.0,0,0,2,1,1,0.20,2,9,0.98,2,1.74,0,0,1,4389,,,,
2020,35.0,0,0,3,1,0,0.11,5,2,1.00,0,0.57,0,0,0,3993,,,,
2021,27.0,0,0,2,1,1,0.02,3,8,2.43,3,1.38,0,1,0,4663,,,,
2022,35.0,0,1,2,1,1,0.11,2,25,1.04,8,1.66,0,0,1,3930,,,,
2023,26.0,1,0,2,1,1,0.20,2,22,1.78,4,0.89,0,1,0,5664,,,,
2024,39.0,0,0,2,1,0,0.31,3,12,1.87,0,0.70,0,1,0,2775,,,,
2025,39.0,0,1,2,1,0,0.20,1,22,0.86,0,0.85,0,0,1,3302,,,,
2026,26.0,0,0,2,1,0,0.07,1,21,1.39,0,0.61,0,0,1,4563,,,,
2027,29.0,0,0,2,1,1,0.08,1,3,0.91,0,1.26,0,0,0,4044,,,,
2028,36.0,0,0,2,1,1,0.02,5,40,0.81,5,0.64,0,1,0,3911,,,,
2029,26.0,0,1,2,1,0,0.20,1,22,1.03,0,0.90,0,0,1,4540,,,,
2030,27.0,1,0,3,1,1,0.31,2,31,0.95,5,0.76,0,0,1,4870,,,,
2031,36.0,1,0,2,1,1,0.08,3,12,1.16,1,1.68,0,1,0,3423,,,,
2032,33.0,0,0,2,1,0,0.08,2,47,1.22,0,1.38,0,0,1,2997,,,,
2033,26.0,0,0,2,1,1,0.11,4,25,0.93,2,0.88,0,1,0,5471,,,,
2034,30.0,0,1,2,1,1,0.20,2,2,1.00,4,0.52,0,1,0,8650,,,,
2035,35.0,0,0,3,1,1,0.31,1,17,1.12,1,1.70,0,0,1,3749,,,,
2036,34.0,0,0,3,1,0,0.31,1,4,1.22,0,0.87,0,0,1,2854,,,,
2037,31.0,0,0,3,1,1,0.31,2,56,1.18,3,1.70,0,0,1,2922,,,,
2038,37.0,0,0,2,1,1,0.31,5,45,1.15,4,1.20,0,0,1,2909,,,,
2039,26.0,1,0,2,1,1,0.31,2,44,1.27,4,1.20,0,0,1,4117,,,,
2040,28.0,1,0,2,1,1,0.31,2,29,1.39,4,0.76,0,0,1,4652,,,,
2041,30.0,0,0,2,1,1,0.06,2,35,1.34,5,0.82,0,1,0,5255,,,,
2042,34.0,1,0,2,1,1,0.31,2,3,1.00,4,0.64,0,0,0,3364,,,,
2043,28.0,0,0,2,1,1,0.06,2,4,0.61,0,0.66,0,1,0,4363,,,,
2044,39.0,0,0,2,1,1,0.31,2,38,0.93,4,0.76,0,0,1,3631,,,,
2045,27.0,1,0,2,1,1,0.08,1,20,0.91,2,1.03,0,0,1,5150,,,,
2046,32.0,1,0,2,1,1,0.07,2,4,1.00,4,1.61,1,0,0,2827,,,,
2047,28.0,1,0,2,1,1,0.31,2,30,0.96,4,1.04,0,1,0,5962,,,,
2048,27.0,0,0,3,1,1,0.31,3,21,0.96,4,1.68,0,0,1,4797,,,,
2049,26.0,0,0,2,1,1,0.07,2,13,0.99,0,1.37,0,1,0,5116,,,,
2050,36.0,0,0,2,1,1,0.20,1,1,1.00,2,2.98,0,1,0,3379,,,,
2051,30.0,1,0,2,1,1,0.11,2,23,1.02,4,0.51,0,0,1,4359,,,,
2052,34.0,0,0,3,1,1,0.02,3,20,1.92,3,0.55,0,0,1,2794,,,,
2053,29.0,1,0,2,1,1,0.11,2,41,0.80,8,0.51,0,0,1,8234,,,,
2054,29.0,1,0,2,1,1,0.31,2,1,1.00,3,1.36,0,1,0,5117,,,,
2055,26.0,1,0,2,1,1,0.08,2,2,1.08,3,0.95,1,0,0,5171,,,,
2056,26.0,0,0,2,1,1,0.20,1,18,1.25,4,1.94,0,0,1,4974,,,,
2057,30.0,0,1,2,1,1,0.03,2,20,1.01,4,0.82,0,1,0,4148,,,,
2058,34.0,0,0,2,1,1,0.20,1,17,1.03,1,0.55,0,0,1,3675,,,,
2059,29.0,0,1,3,1,0,0.11,3,8,0.92,0,1.00,1,0,0,9193,,,,
2060,29.0,0,0,2,1,1,0.20,3,16,0.88,3,0.89,0,1,0,11056,,,,
2061,38.0,1,0,2,1,1,0.20,2,4,0.89,2,0.34,0,1,0,3974,,,,
2062,26.0,0,1,3,1,1,0.04,2,47,0.60,1,0.92,0,1,0,6686,,,,
2063,39.0,1,0,2,1,1,0.00,2,24,1.62,3,1.83,0,0,1,3748,,,,
2064,39.0,0,0,3,1,1,0.31,3,21,0.96,4,1.68,0,0,1,3935,,,,
2065,32.0,0,0,2,1,0,0.11,1,4,0.77,0,0.89,0,0,1,3125,,,,
2066,39.0,0,0,3,0,0,0.08,5,26,0.71,0,0.78,0,1,0,3687,,,,
2067,26.0,0,0,2,1,1,0.06,1,59,0.70,6,0.64,0,1,0,5771,,,,
2068,34.0,0,0,2,1,1,0.11,2,21,0.75,1,1.36,0,0,1,3192,,,,
2069,39.0,0,0,2,1,1,0.07,2,5,1.00,6,0.41,0,0,0,3577,,,,
2070,26.0,0,0,2,1,1,0.20,2,18,1.04,5,1.04,0,1,0,4933,,,,
2071,29.0,0,0,2,1,1,0.31,4,11,0.96,2,0.75,0,0,1,5045,,,,
2072,27.0,0,0,2,1,1,0.07,1,29,1.21,3,1.94,0,0,1,4447,,,,
2073,36.0,0,0,2,1,1,0.07,2,2,1.00,3,1.56,0,0,0,3352,,,,
2074,27.0,0,0,2,1,1,0.11,2,5,0.68,4,0.86,0,0,0,5261,,,,
2075,37.0,0,0,2,1,0,0.07,3,51,1.08,0,1.39,0,0,1,2804,,,,
2076,27.0,0,0,2,1,0,0.31,2,47,0.84,0,0.90,0,0,1,4435,,,,
2077,27.0,1,0,2,1,1,0.20,2,12,1.07,3,1.04,0,1,0,5662,,,,
2078,27.0,0,0,2,1,1,0.06,2,1,1.00,5,0.46,1,0,0,4016,,,,
2079,28.0,0,0,2,1,1,0.11,4,7,1.23,6,1.74,0,1,0,5258,,,,
2080,26.0,0,1,3,1,1,0.07,2,47,1.00,1,0.92,0,1,0,7503,,,,
2081,36.0,0,0,3,1,0,0.01,1,20,1.06,0,1.16,0,0,1,3652,,,,
2082,26.0,0,0,2,1,0,0.31,1,55,1.17,0,0.90,0,0,1,4429,,,,
2083,27.0,1,0,2,1,1,0.20,2,54,0.90,8,1.03,0,0,1,4237,,,,
2084,26.0,0,0,2,1,1,0.01,3,39,0.94,4,0.76,0,0,1,7049,,,,
2085,39.0,0,1,2,1,1,0.20,2,1,1.00,2,0.53,1,0,0,3842,,,,
2086,28.0,1,0,2,1,1,0.20,1,41,0.86,4,0.61,0,0,1,4566,,,,
2087,28.0,1,0,2,1,1,0.03,2,32,0.95,2,0.59,0,1,0,4872,,,,
2088,28.0,0,0,2,1,1,0.06,1,28,1.06,1,0.82,0,1,0,4916,,,,
2089,36.0,0,0,2,1,1,0.02,1,15,1.11,1,0.98,0,1,0,3218,,,,
2090,26.0,1,0,2,1,1,0.08,3,11,0.79,6,0.89,0,0,1,6674,,,,
2091,27.0,0,0,2,1,1,0.31,2,13,0.98,5,1.04,0,1,0,5034,,,,
2092,28.0,0,0,2,1,1,0.11,2,27,0.91,3,0.61,0,0,1,5306,,,,
2093,28.0,1,0,3,1,1,0.20,1,5,1.11,2,0.78,1,0,0,4576,,,,
2094,27.0,0,0,2,1,1,0.03,1,9,0.97,2,1.48,0,1,0,5463,,,,
2095,27.0,0,0,3,1,1,0.20,4,24,0.79,5,1.36,0,0,1,6373,,,,
2096,27.0,0,1,2,1,1,0.20,2,22,0.83,2,1.85,0,0,1,5534,,,,
2097,28.0,1,0,3,1,1,0.31,1,16,1.22,2,0.77,0,1,0,4079,,,,
2098,26.0,0,0,2,1,1,0.03,3,54,1.02,5,0.64,0,1,0,5660,,,,
2099,34.0,0,0,2,1,1,0.03,1,5,1.00,6,0.54,0,0,1,3932,,,,
2100,27.0,1,0,2,1,1,0.03,2,54,0.90,8,1.03,0,0,1,6433,,,,
2101,40.0,0,0,1,1,0,0.31,3,6,0.97,0,0.81,0,1,0,3685,,,,
2102,30.0,1,0,2,1,1,0.20,4,38,0.88,4,0.82,0,1,0,6319,,,,
2103,27.0,0,1,2,1,1,0.20,2,4,1.14,2,0.64,0,0,0,6039,,,,
2104,29.0,0,0,2,1,1,0.07,3,16,0.88,3,0.89,0,1,0,10888,,,,
2105,28.0,0,0,2,1,1,0.04,2,31,0.60,5,1.20,0,0,1,4620,,,,
2106,28.0,0,0,3,1,1,0.11,2,63,0.92,4,1.83,0,0,1,14856,,,,
2107,30.0,0,1,2,1,1,0.03,2,9,1.09,1,0.55,0,0,1,5762,,,,
2108,29.0,1,0,3,1,1,0.20,1,16,0.80,2,0.77,0,1,0,5271,,,,
2109,40.0,0,0,2,1,1,0.11,2,58,1.26,0,1.70,0,0,1,3719,,,,
2110,39.0,0,0,2,1,0,0.31,2,1,1.00,0,0.43,0,1,0,2905,,,,
2111,26.0,1,0,2,1,1,0.11,2,54,0.90,8,1.03,0,0,1,9406,,,,
2112,30.0,0,0,2,1,1,0.04,1,7,0.92,2,1.60,1,0,0,4049,,,,
2113,40.0,0,0,3,1,1,0.31,3,18,0.80,3,0.52,0,1,0,3237,,,,
2114,39.0,1,0,2,1,1,0.31,2,43,1.70,7,1.03,0,0,1,2923,,,,
2115,37.0,0,0,2,0,0,0.11,5,17,0.77,0,1.36,0,0,1,2711,,,,
2116,29.0,0,0,2,1,1,0.31,2,58,1.42,0,1.70,0,0,1,6095,,,,
2117,36.0,0,1,2,1,1,0.31,2,43,1.20,2,0.61,0,0,1,3384,,,,
2118,29.0,0,1,2,1,1,0.04,2,22,0.83,2,1.85,0,0,1,5691,,,,
2119,29.0,1,0,2,1,1,0.04,2,62,1.52,3,0.61,0,0,1,4477,,,,
2120,35.0,1,0,2,1,1,0.02,2,28,1.25,1,1.03,0,0,1,3586,,,,
2121,37.0,0,0,2,1,1,0.20,3,12,0.78,1,1.68,0,0,1,3697,,,,
2122,30.0,0,0,2,1,0,0.08,1,9,1.13,0,0.97,1,0,0,4431,,,,
2123,34.0,0,0,2,1,1,0.08,1,11,0.85,1,1.70,0,1,0,2868,,,,
2124,29.0,0,0,2,1,1,0.31,3,36,0.98,5,0.64,0,1,0,6679,,,,
2125,30.0,1,1,2,1,0,0.11,1,52,0.63,0,0.66,0,0,1,4157,,,,
2126,34.0,0,0,2,1,0,0.31,1,17,1.04,0,1.21,0,0,1,3552,,,,
2127,27.0,1,0,2,1,1,0.08,2,19,0.85,4,0.70,0,1,0,5501,,,,
2128,33.0,0,0,2,1,1,0.11,5,27,1.27,7,0.51,0,0,1,2958,,,,
2129,26.0,1,0,2,1,0,0.07,2,34,0.62,0,0.70,0,0,0,4815,,,,
2130,28.0,0,0,2,1,1,0.31,2,12,0.70,4,0.89,0,1,0,9182,,,,
2131,37.0,0,0,2,1,1,0.08,3,7,0.88,3,1.56,1,0,0,3260,,,,
2132,28.0,0,0,3,1,0,0.11,3,27,0.91,0,0.55,0,0,1,5111,,,,
2133,30.0,0,0,2,1,0,0.11,4,6,0.83,0,0.92,0,1,0,5102,,,,
2134,39.0,1,0,2,1,1,0.08,2,5,0.91,0,0.20,0,0,1,3122,,,,
2135,38.0,0,0,2,1,0,0.31,3,4,0.94,0,1.98,0,1,0,3473,,,,
2136,34.0,0,0,2,1,1,0.31,2,7,1.34,1,1.58,0,1,0,3102,,,,
2137,30.0,0,0,2,1,1,0.31,2,15,1.31,6,0.59,0,1,0,7999,,,,
2138,32.0,0,1,2,1,1,0.31,1,25,1.24,5,1.20,0,0,1,3482,,,,
2139,35.0,0,1,2,1,0,0.20,2,8,0.97,0,1.55,0,1,0,3175,,,,
2140,29.0,0,0,3,1,1,0.08,4,30,0.99,5,1.21,1,0,0,5541,,,,
2141,32.0,1,1,2,1,0,0.03,1,11,1.49,0,0.82,0,0,1,3727,,,,
2142,26.0,0,0,1,1,0,0.31,3,6,1.14,0,0.81,0,1,0,4941,,,,
2143,26.0,0,0,3,0,1,0.31,4,56,0.76,5,0.87,0,1,0,6695,,,,
2144,35.0,0,0,2,1,1,0.08,2,13,0.92,1,2.54,0,0,1,2911,,,,
2145,29.0,0,0,2,1,1,0.31,1,23,1.04,3,0.87,0,0,1,5453,,,,
2146,32.0,0,0,2,1,1,0.08,1,17,0.87,2,4.18,0,0,1,3570,,,,
2147,38.0,0,0,2,1,1,0.31,4,16,1.14,2,1.21,0,0,1,2791,,,,
2148,30.0,1,0,2,1,1,0.20,1,7,1.16,3,0.89,0,1,0,4949,,,,
2149,27.0,0,0,2,1,1,0.08,1,23,1.03,6,0.64,0,1,0,8228,,,,
2150,31.0,0,0,3,1,1,0.06,2,15,1.01,3,1.45,1,0,0,2933,,,,
2151,38.0,1,0,2,1,1,0.20,1,5,1.00,1,1.58,0,1,0,3627,,,,
2152,28.0,0,0,2,1,1,0.31,2,28,0.84,4,1.20,0,0,1,4971,,,,
2153,28.0,0,0,2,1,1,0.02,1,35,1.10,6,1.03,0,0,1,5431,,,,
2154,26.0,0,0,2,1,1,0.31,3,36,0.85,5,0.64,0,1,0,7659,,,,
2155,29.0,1,1,2,1,1,0.06,3,29,1.10,3,0.61,0,0,1,4572,,,,
2156,36.0,0,0,2,1,0,0.11,3,51,1.17,0,1.36,0,0,1,3836,,,,
2157,26.0,0,0,3,1,1,0.01,2,63,0.92,4,1.83,0,0,1,5262,,,,
2158,35.0,0,0,2,1,1,0.31,2,14,1.00,4,1.04,0,1,0,3857,,,,
2159,35.0,0,0,2,1,1,0.11,1,53,0.60,1,0.92,0,1,0,3420,,,,
2160,35.0,1,0,2,1,1,0.02,2,3,1.00,3,1.43,0,1,0,3575,,,,
2161,27.0,0,0,2,1,1,0.31,3,11,0.87,1,0.96,0,1,0,5553,,,,
2162,26.0,0,0,2,1,1,0.20,2,27,1.30,10,1.03,0,0,1,4213,,,,
2163,36.0,0,0,2,1,0,0.31,2,9,1.36,0,2.96,0,1,0,2951,,,,
2164,32.0,1,0,2,1,1,0.07,4,36,1.33,1,1.68,0,1,0,2945,,,,
2165,30.0,0,0,2,1,1,0.11,1,28,0.79,1,0.82,0,1,0,5783,,,,
2166,30.0,0,0,2,1,1,0.20,3,36,0.85,5,0.64,0,1,0,7881,,,,
2167,28.0,0,0,2,1,1,0.31,3,39,0.81,4,0.76,0,0,1,5513,,,,
2168,38.0,1,1,2,1,0,0.31,1,52,1.27,0,1.20,0,0,1,3648,,,,
2169,38.0,1,0,2,1,0,0.02,2,46,0.97,0,0.85,0,0,1,3861,,,,
2170,37.0,0,1,2,1,0,0.20,1,35,0.84,0,1.36,0,0,1,2700,,,,
2171,26.0,0,1,2,1,0,0.11,1,22,1.83,0,1.20,0,0,1,5001,,,,
2172,27.0,1,1,2,1,1,0.03,1,35,0.68,1,0.87,0,1,0,5308,,,,
2173,36.0,0,0,2,1,1,0.31,5,10,1.24,1,2.03,0,0,0,3088,,,,
2174,32.0,1,0,2,1,1,0.02,3,4,0.81,1,2.86,1,0,0,3720,,,,
2175,26.0,0,0,2,1,1,0.31,1,59,0.91,6,0.64,0,1,0,9285,,,,
2176,35.0,1,0,3,1,1,0.11,1,9,1.13,2,0.85,0,0,1,3033,,,,
2177,28.0,1,0,2,1,1,0.07,2,13,0.90,3,1.20,0,0,1,5601,,,,
2178,28.0,0,1,3,1,0,0.31,3,8,1.53,0,1.00,1,0,0,3973,,,,
2179,32.0,0,0,2,1,1,0.07,1,8,0.87,0,1.25,0,0,1,3810,,,,
2180,26.0,0,0,3,1,1,0.31,4,24,0.71,5,1.36,0,0,1,6828,,,,
2181,26.0,0,0,2,1,1,0.31,3,32,0.70,3,0.76,0,0,1,11121,,,,
2182,28.0,0,1,2,1,1,0.02,2,2,1.00,4,0.52,0,1,0,4973,,,,
2183,29.0,1,0,2,1,1,0.20,3,28,1.95,0,1.13,0,1,0,4391,,,,
2184,28.0,1,0,2,1,1,0.03,2,6,0.90,2,0.75,0,0,1,4476,,,,
2185,27.0,0,0,3,0,1,0.08,1,10,0.98,5,0.98,0,1,0,7078,,,,
2186,28.0,0,0,3,1,1,0.20,3,12,0.52,2,0.49,1,0,0,11505,,,,
2187,36.0,0,0,2,1,0,0.06,4,4,0.70,0,0.49,1,0,0,3767,,,,
2188,38.0,0,0,2,1,0,0.20,2,47,1.40,0,1.38,0,0,1,2678,,,,
2189,26.0,0,0,3,1,0,0.31,3,16,0.84,0,0.89,0,0,1,4690,,,,
2190,33.0,1,0,2,1,1,0.20,2,1,1.00,4,0.69,0,0,0,3359,,,,
2191,27.0,0,0,2,1,0,0.31,1,17,1.04,0,1.21,0,0,1,4264,,,,
2192,29.0,0,1,2,1,1,0.08,2,4,0.80,2,2.04,0,0,0,5581,,,,
2193,39.0,0,0,3,1,1,0.31,1,12,0.61,1,1.61,0,1,0,3632,,,,
2194,34.0,1,0,2,1,1,0.20,2,2,0.95,3,1.38,0,0,1,3104,,,,
2195,29.0,1,0,2,1,1,0.08,4,13,1.23,3,0.46,0,1,0,5740,,,,
2196,26.0,0,0,2,1,1,0.11,5,40,0.81,5,0.64,0,1,0,4219,,,,
2197,40.0,0,0,2,1,1,0.04,2,13,1.19,2,1.18,0,0,1,3748,,,,
2198,29.0,0,0,2,1,1,0.31,3,4,0.95,1,1.48,0,1,0,5849,,,,
2199,29.0,0,1,2,1,1,0.03,2,30,0.74,0,0.82,0,1,0,5187,,,,
2200,28.0,0,0,2,1,1,0.03,3,32,0.16,3,1.85,0,0,1,4208,,,,
2201,29.0,1,0,2,1,1,0.07,2,3,0.79,0,0.18,1,0,0,6708,,,,
2202,27.0,0,0,2,1,1,0.31,2,72,0.65,6,1.03,0,0,1,4874,,,,
2203,37.0,1,0,2,1,1,0.07,2,26,0.87,4,1.94,0,0,1,2895,,,,
2204,26.0,1,0,3,1,1,0.08,1,16,0.80,2,0.77,0,1,0,4151,,,,
2205,38.0,0,0,2,1,1,0.01,3,36,0.85,5,0.64,0,1,0,3874,,,,
2206,31.0,0,0,3,1,0,0.31,5,2,1.06,0,0.62,0,0,0,3905,,,,
2207,30.0,0,0,2,1,1,0.31,2,17,1.00,0,0.95,0,1,0,5917,,,,
2208,29.0,1,1,2,1,0,0.31,1,21,0.99,0,1.25,0,1,0,4410,,,,
2209,26.0,1,0,2,1,1,0.31,1,12,0.94,0,0.61,0,0,1,5119,,,,
2210,28.0,1,0,2,1,1,0.08,3,3,0.95,10,1.12,0,0,0,4801,,,,
2211,28.0,0,0,2,1,1,0.31,2,5,1.00,0,0.62,0,0,1,5120,,,,
2212,26.0,1,0,3,1,1,0.31,2,31,0.48,5,0.76,0,0,1,12767,,,,
2213,36.0,0,0,3,1,0,0.20,3,27,1.79,0,0.76,0,0,1,3270,,,,
2214,29.0,0,0,3,1,1,0.04,3,13,0.84,2,0.62,0,0,0,6880,,,,
2215,27.0,1,1,2,1,1,0.11,2,9,0.67,6,1.30,0,0,0,5783,,,,
2216,34.0,0,0,2,1,1,0.31,4,2,1.00,2,1.66,1,0,0,2752,,,,
2217,26.0,0,0,2,1,1,0.31,3,33,1.35,5,1.20,0,0,1,4195,,,,
2218,29.0,0,0,2,1,1,0.20,1,53,0.70,1,0.92,0,1,0,6743,,,,
2219,40.0,0,0,2,1,0,0.20,2,16,0.98,0,1.36,0,0,1,3802,,,,
2220,27.0,0,0,2,1,1,0.31,3,36,0.85,5,0.64,0,1,0,5546,,,,
2221,35.0,1,0,2,1,1,0.31,3,9,1.22,8,1.66,0,0,1,3871,,,,
2222,29.0,0,1,2,1,1,0.02,2,31,1.90,3,1.94,0,0,1,4161,,,,
2223,28.0,0,0,2,1,1,0.20,4,44,2.31,5,1.03,0,0,1,4018,,,,
2224,40.0,0,0,2,1,0,0.08,2,9,1.77,0,2.96,0,1,0,2755,,,,
2225,29.0,1,0,2,0,0,0.02,2,10,0.99,0,1.03,0,0,1,4248,,,,
2226,40.0,0,0,2,1,1,0.02,2,13,1.09,0,1.68,0,0,0,2818,,,,
2227,28.0,0,0,2,1,1,0.04,2,58,1.26,0,1.70,0,0,1,4697,,,,
2228,30.0,1,0,2,1,1,0.31,2,22,1.01,0,0.79,0,1,0,5300,,,,
2229,26.0,0,0,2,1,0,0.02,2,22,1.12,0,0.97,0,1,0,4252,,,,
2230,31.0,0,1,3,1,0,0.20,3,13,1.46,0,0.82,0,0,1,3713,,,,
2231,27.0,0,0,2,1,1,0.31,1,29,1.19,4,0.76,0,0,1,5049,,,,
2232,37.0,1,0,2,1,1,0.03,2,3,1.07,0,1.25,0,1,0,2799,,,,
2233,26.0,0,0,3,0,1,0.11,4,10,1.36,5,0.58,0,0,1,8896,,,,
2234,28.0,0,1,2,1,1,0.03,2,20,0.84,4,0.82,0,1,0,7173,,,,
2235,38.0,0,0,3,1,1,0.20,4,17,1.19,5,1.26,0,0,0,3219,,,,
2236,30.0,0,0,2,1,1,0.03,1,13,0.51,4,1.74,0,1,0,7918,,,,
2237,27.0,1,0,2,1,1,0.08,3,28,0.78,0,1.13,0,1,0,17005,,,,
2238,40.0,1,0,2,1,0,0.08,2,5,0.83,0,2.85,0,1,0,3531,,,,
2239,26.0,0,0,2,1,1,0.20,3,11,1.45,1,0.96,0,1,0,4394,,,,
2240,38.0,0,0,2,1,1,0.20,2,2,1.12,1,0.40,0,1,0,3929,,,,
2241,26.0,1,0,2,1,1,0.20,1,20,1.48,2,1.03,0,0,1,4107,,,,
2242,26.0,0,0,3,0,1,0.31,4,11,1.03,5,0.57,0,1,0,4069,,,,
2243,28.0,0,0,2,0,1,0.04,3,5,1.05,6,0.47,1,0,0,4987,,,,
2244,29.0,1,0,3,1,1,0.08,2,48,0.74,10,1.03,0,0,1,5055,,,,
2245,29.0,1,0,2,1,1,0.06,2,19,0.57,4,0.70,0,1,0,7653,,,,
2246,28.0,0,0,2,1,1,0.31,2,28,1.27,4,1.20,0,0,1,5270,,,,
2247,27.0,0,1,2,1,1,0.20,2,25,0.69,8,1.66,0,0,1,5278,,,,
2248,26.0,0,0,2,1,1,0.11,1,7,1.20,2,1.60,1,0,0,4668,,,,
2249,30.0,0,0,2,1,1,0.31,3,16,0.93,0,1.26,0,1,0,4801,,,,
2250,32.0,0,1,2,1,0,0.20,1,15,1.14,0,0.66,0,1,0,3499,,,,
2251,26.0,1,1,2,1,1,0.07,1,35,0.41,1,0.87,0,1,0,5960,,,,
2252,28.0,0,0,2,1,1,0.11,3,11,0.51,6,0.56,1,0,0,4019,,,,
2253,26.0,1,0,2,1,1,0.31,3,22,0.97,2,0.76,0,0,1,6256,,,,
2254,29.0,0,0,2,1,1,0.07,3,14,0.61,6,0.87,0,1,0,4180,,,,
2255,33.0,0,0,1,1,1,0.06,3,15,1.09,0,1.30,0,0,0,2919,,,,
2256,32.0,0,0,2,1,1,0.07,1,22,1.03,0,1.20,0,0,1,2742,,,,
2257,36.0,0,0,2,1,1,0.07,3,11,0.96,0,1.02,0,1,0,3316,,,,
2258,31.0,1,0,3,1,1,0.02,2,15,1.15,0,2.54,0,0,1,3277,,,,
2259,36.0,0,1,2,1,0,0.03,3,6,0.97,0,0.98,0,1,0,2989,,,,
2260,27.0,1,0,2,1,0,0.31,2,2,0.76,0,1.25,0,1,0,4386,,,,
2261,38.0,1,0,2,1,1,0.31,2,6,0.96,5,0.89,0,0,1,3060,,,,
2262,39.0,0,0,2,1,1,0.11,1,17,1.00,2,4.18,0,0,1,2674,,,,
2263,30.0,1,0,3,1,1,0.31,2,31,0.95,5,0.76,0,0,1,4876,,,,
2264,29.0,0,0,3,0,1,0.11,1,10,0.75,5,0.89,0,0,1,5943,,,,
2265,36.0,0,0,2,1,1,0.00,2,58,1.16,0,1.70,0,0,1,2802,,,,
2266,39.0,0,0,2,1,0,0.06,1,3,0.92,0,0.71,0,1,0,3476,,,,
2267,30.0,0,0,2,1,1,0.20,3,11,0.87,1,0.96,0,1,0,5095,,,,
2268,28.0,1,0,2,1,0,0.31,2,34,0.62,0,0.70,0,0,0,5470,,,,
2269,27.0,0,0,2,1,0,0.31,1,30,1.09,0,0.95,0,1,0,5465,,,,
2270,32.0,0,0,2,1,1,0.31,2,72,0.74,6,1.03,0,0,1,3462,,,,
2271,26.0,0,0,3,1,0,0.31,3,4,1.03,0,0.96,1,0,0,4357,,,,
2272,30.0,0,0,2,1,1,0.04,2,16,0.89,3,0.85,0,0,1,5552,,,,
2273,27.0,1,0,3,1,1,0.04,1,16,1.04,2,0.77,0,1,0,4884,,,,
2274,40.0,1,0,3,1,1,0.08,2,9,1.13,0,3.12,0,1,0,3214,,,,
2275,34.0,0,0,3,1,1,0.06,4,6,0.96,0,0.33,1,0,0,3275,,,,
2276,31.0,0,0,3,0,1,0.20,3,7,0.86,3,4.18,0,0,1,3501,,,,
2277,36.0,0,0,3,1,0,0.31,5,11,0.69,0,0.78,0,1,0,3341,,,,
2278,32.0,0,0,2,1,0,0.31,4,8,0.93,0,0.99,0,0,1,3084,,,,
2279,30.0,0,1,2,1,1,0.04,2,23,1.15,3,1.73,0,0,1,4287,,,,
2280,29.0,1,0,2,1,1,0.31,2,1,1.00,5,1.15,1,0,0,5011,,,,
2281,27.0,1,1,2,1,0,0.11,1,27,1.29,0,0.82,0,1,0,4037,,,,
2282,34.0,0,0,2,1,0,0.20,1,55,1.05,0,0.85,0,0,1,3572,,,,
2283,27.0,0,1,2,1,0,0.31,2,21,1.02,0,1.25,0,1,0,4361,,,,
2284,32.0,0,0,2,1,0,0.31,3,51,0.90,0,1.20,0,0,1,3345,,,,
2285,29.0,0,0,3,1,1,0.06,2,63,0.92,4,1.83,0,0,1,4424,,,,
2286,30.0,0,1,2,1,1,0.08,2,8,1.03,2,0.51,0,0,1,5943,,,,
2287,29.0,0,0,2,1,1,0.02,1,44,0.71,2,0.87,0,1,0,5310,,,,
2288,28.0,0,1,3,1,0,0.31,3,11,0.65,0,0.86,0,1,0,6519,,,,
2289,32.0,0,0,3,1,1,0.20,1,17,0.93,1,1.70,0,0,1,3684,,,,
2290,33.0,1,0,1,1,1,0.31,1,3,1.09,6,0.43,0,1,0,3205,,,,
2291,37.0,0,0,2,1,1,0.31,5,3,1.00,4,1.14,0,1,0,3430,,,,
2292,26.0,0,0,2,1,1,0.11,4,44,0.74,5,1.03,0,0,1,4692,,,,
2293,40.0,0,0,2,1,0,0.20,2,6,1.25,0,1.87,1,0,0,2870,,,,
2294,29.0,1,0,2,1,1,0.08,2,7,1.11,3,0.77,0,1,0,5388,,,,
2295,39.0,0,0,2,1,1,0.20,4,3,1.09,6,1.38,0,0,0,3634,,,,
2296,38.0,0,0,2,1,1,0.31,2,12,1.12,1,1.30,0,0,1,2979,,,,
2297,40.0,0,0,2,1,1,0.07,5,12,0.68,4,1.05,0,1,0,3395,,,,
2298,39.0,0,0,2,1,1,0.20,1,25,0.91,0,2.07,0,1,0,3834,,,,
2299,26.0,0,0,2,1,1,0.20,2,2,0.73,4,0.60,1,0,0,4219,,,,
2300,27.0,0,0,2,1,1,0.07,2,23,0.96,3,0.61,0,0,1,4672,,,,
2301,26.0,0,0,2,1,1,0.02,2,35,1.34,5,0.82,0,1,0,4462,,,,
